Statistik_Code,Statistik_Label,Zeit_Code,Zeit_Label,Zeit,1_Merkmal_Code,1_Merkmal_Label,1_Auspraegung_Code,1_Auspraegung_Label,2_Merkmal_Code,2_Merkmal_Label,2_Auspraegung_Code,2_Auspraegung_Label,3_Merkmal_Code,3_Merkmal_Label,3_Auspraegung_Code,3_Auspraegung_Label,BEV027__Auslaender__Anzahl
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,01,Schleswig-Holstein,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST164,Tschechien,565
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,16,Thüringen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,,Insgesamt,71770
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,16,Thüringen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST124,Belgien,75
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,16,Thüringen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST126,Dänemark,40
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,16,Thüringen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST129,Frankreich,280
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,16,Thüringen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST148,Niederlande,385
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,16,Thüringen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST151,Österreich,435
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,16,Thüringen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST152,Polen,7650
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,16,Thüringen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST158,Schweiz,135
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,16,Thüringen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST164,Tschechien,870
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,16,Thüringen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,,Insgesamt,54500
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,16,Thüringen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST124,Belgien,60
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,16,Thüringen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST126,Dänemark,25
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,16,Thüringen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST129,Frankreich,230
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,16,Thüringen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST148,Niederlande,220
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,16,Thüringen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST151,Österreich,355
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,16,Thüringen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST152,Polen,5560
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,16,Thüringen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST158,Schweiz,140
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,16,Thüringen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST164,Tschechien,850
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,16,Thüringen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,,Insgesamt,126270
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,16,Thüringen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST124,Belgien,130
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,16,Thüringen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST126,Dänemark,60
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,16,Thüringen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST129,Frankreich,510
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,16,Thüringen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST148,Niederlande,605
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,16,Thüringen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST151,Österreich,785
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,16,Thüringen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST152,Polen,13210
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,16,Thüringen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST158,Schweiz,275
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,16,Thüringen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST164,Tschechien,1715
